analysis,disease_category,taxon,genus,k_projects,pooled_effect,se,ci_low,ci_high,z,p,Q,I2,tau2,n_case,n_control,sign_consistency,q
meta,IBD,Bacteria.Bacillota.Bacilli.Staphylococcales.Gemellaceae.Gemella,Gemella,4,0.6683669496491602,0.16169870430148184,0.3514374892182558,0.9852964100800646,4.133409432910559,3.5742117703152005e-05,2.230761606268802,0.0,0.0,557,151,1.0,0.00033955011817994406
meta,IBD,Bacteria.Bacillota.Bacilli.Staphylococcales.Staphylococcaceae.Staphylococcus,Staphylococcus,2,0.25392641099892727,0.32045987894226374,-0.37417495172790965,0.8820277737257642,0.792381286035112,0.4281383878682927,0.2410768412902029,0.0,0.0,123,63,0.5,0.538717176787918
meta,IBD,Bacteria.Bacillota.Clostridia.Christensenellales.Christensenellaceae.Christensenella,Christensenella,3,-0.23353687544626922,0.11890156006343713,-0.466583933170606,-0.000489817721932434,-1.9641195230884365,0.049516232659705214,2.0652559489240536,3.1597027457081204,0.0018988434821625077,453,109,1.0,0.09408084205343992
meta,IBD,Bacteria.Bacillota.Clostridia.Christensenellales.Christensenellaceae.Christensenellaceae R-7 group,Christensenellaceae R-7 group,4,-2.117046218168482,0.24708777162429887,-2.601338250552108,-1.6327541857848564,-8.567992678275825,1.0530449106224512e-17,2.2049221982823934,0.0,0.0,557,151,1.0,2.000785330182657e-15
meta,IBD,Bacteria.Bacillota.Clostridia.Christensenellales.Christensenellaceae.Incertae Sedis,Incertae Sedis,4,-0.5958675163028245,0.21222045699700962,-1.0118196120169634,-0.1799154205886857,-2.807776049182765,0.004988490470951316,6.040209764331753,50.33285072787701,0.08660820537245545,557,151,1.0,0.015796886491345835
meta,IBD,Bacteria.Bacillota.Clostridia.Christensenellales.Christensenellaceae.NA,Christensenellaceae,2,-0.911767407208769,1.0770868931413016,-3.0228577177657203,1.199322903348182,-0.8465123965529079,0.39726696129208516,6.652774129141569,84.96867651616735,1.9968776936704653,123,63,0.5,0.512319836153058
meta,IBD,Bacteria.Bacillota.Clostridia.Clostridia UCG-014.Incertae Sedis.Incertae Sedis,Incertae Sedis,4,-1.7867981312736478,0.5236450058789254,-2.8131423427963416,-0.7604539197509541,-3.4122317814805676,0.0006443330138667207,11.556246468975655,74.04001370121418,0.7471577650525214,557,151,1.0,0.0033087370982345116
meta,IBD,Bacteria.Bacillota.Clostridia.Clostridia vadinBB60 group.Incertae Sedis.Incertae Sedis,Incertae Sedis,3,-0.2163142043331466,0.24204754696976274,-0.6907273963938816,0.2580989877275883,-0.8936847616975403,0.37149058077022656,4.978927904259882,59.83070977410949,0.09662060305951736,374,133,0.6666666666666666,0.4867807610092624
meta,IBD,Bacteria.Bacillota.Clostridia.Clostridiales.Clostridiaceae.Clostridium,Clostridium,4,-0.3117305045648396,0.254497098117106,-0.8105448168743674,0.1870838077446882,-1.2248882477292444,0.220617328985786,1.7932163133698196,0.0,0.0,557,151,1.0,0.3151676128368372
meta,IBD,Bacteria.Bacillota.Clostridia.Eubacteriales.Anaerofustaceae.Anaerofustis,Anaerofustis,2,0.47185631566469177,0.13672934168615505,0.20386680595982787,0.7398458253695557,3.451024555854137,0.0005584627553697442,0.07140613397147022,0.0,0.0,434,88,1.0,0.0029474423200069834
meta,IBD,Bacteria.Bacillota.Clostridia.Eubacteriales.Eubacteriaceae.Eubacterium,Eubacterium,3,0.2644686830701069,0.16037649298615445,-0.04986924318275582,0.5788066093229696,1.6490489232292846,0.09913761233689518,0.516707959628629,0.0,0.0,453,109,1.0,0.16969501210819896
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Defluviitaleaceae.Defluviitaleaceae UCG-011,Defluviitaleaceae UCG-011,4,-0.5992437584887861,0.2541201079697225,-1.0973191701094422,-0.10116834686812998,-2.358112324429611,0.018368134139349544,13.684965945293978,78.0781332449596,0.1826170432105679,557,151,1.0,0.044742890852261706
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Agathobacter,Agathobacter,4,-0.963372698698319,0.3176893866979844,-1.5860438966263684,-0.3407015007702695,-3.0324358918989067,0.00242588619897418,3.55440948389026,15.597794412912302,0.06470262229091397,557,151,0.75,0.009406497506226411
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Anaerobutyricum,Anaerobutyricum,4,-1.2385223402466523,0.372335755968356,-1.96830042194463,-0.5087442585486746,-3.3263588586209045,0.0008798856816448908,5.946392400055959,49.549242663976095,0.2689093383386133,557,151,1.0,0.004179456987813231
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Anaerostipes,Anaerostipes,4,-0.4359493130115604,0.20365825876207175,-0.835119500185221,-0.03677912583789983,-2.1405923612499693,0.03230692533839026,1.742526755089822,0.0,0.0,557,151,1.0,0.06745401993729835
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Blautia,Blautia,4,-0.13082218118554034,0.16132085611229788,-0.44701105916564415,0.18536669679456347,-0.8109440052467429,0.4173978277088223,1.2879252175098936,0.0,0.0,557,151,0.75,0.532252263521317
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Butyribacter,Butyribacter,4,-0.9755220012886725,0.14874774257622897,-1.2670675767380812,-0.6839764258392638,-6.5582306285337095,5.444995452624395e-11,2.982965260960691,0.0,0.0,557,151,1.0,2.0690982719972704e-09
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.CAG-56,CAG-56,4,-0.8136536509782838,0.2216573961703705,-1.24810214747221,-0.3792051544843576,-3.670771492564555,0.00024181945976449527,1.3324275687370757,0.0,0.0,557,151,1.0,0.0014821192695243259
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Catenibacillus,Catenibacillus,2,0.18581599311911362,0.1769531138529521,-0.16101211003267246,0.5326440962708997,1.0500860316791405,0.2936785602451861,0.4063110194923344,0.0,0.0,434,88,1.0,0.4072914339166815
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Coprococcus,Coprococcus,4,-1.3890267826248037,0.48824493564654,-2.345986856492022,-0.43206670875758535,-2.84493843399612,0.0044420007737418785,9.41373794824644,68.13168141610709,0.6396164447911099,557,151,1.0,0.014551381845016498
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Dorea,Dorea,4,-0.9023974576098618,0.4188747303565511,-1.7233919291087019,-0.0814029861110217,-2.154337304715733,0.03121372937691064,6.906988019093911,56.56572746750539,0.38494505178213295,557,151,0.75,0.06745401993729835
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Eisenbergiella,Eisenbergiella,4,0.17096983387114395,0.29169560384608745,-0.40075354966718746,0.7426932174094754,0.5861241363149093,0.5577920976402392,4.401377015728679,31.8395131960008,0.10930891297055109,557,151,0.5,0.6462225521441796
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Enterocloster,Enterocloster,4,0.4374238958602563,0.2189554820948938,0.008271150954264506,0.8665766407662481,1.9977754915068984,0.045741005559925836,2.212835142341132,0.0,0.0,557,151,0.75,0.08959578408645266
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Extibacter,Extibacter,4,0.6814922530978308,0.42738569971615253,-0.15618371834582812,1.5191682245414897,1.5945602614931726,0.1108106049189203,7.983357789891897,62.42182701872087,0.4347681727615438,557,151,0.75,0.17994884559482782
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Faecalicatena,Faecalicatena,4,0.33047397788989197,0.15355552376007978,0.029505151320135592,0.6314428044596483,2.1521464666177392,0.03138582039439388,1.8592278396078885,0.0,0.0,557,151,0.75,0.06745401993729835
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Faecalimonas,Faecalimonas,4,0.40032062122715834,0.24692712898085017,-0.08365655157530799,0.8842977940296246,1.6212095563554065,0.10497270396751858,1.282843796898886,0.0,0.0,557,151,1.0,0.1778085901174956
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Frisingicoccus,Frisingicoccus,4,0.171489799907217,0.24844568889217097,-0.31546375032143814,0.6584433501358721,0.690250656680326,0.4900365721899983,6.045668633993215,50.37769713126876,0.12025079560727533,557,151,0.5,0.5855782938119476
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Fusicatenibacter,Fusicatenibacter,4,-1.2702984529359624,0.2594537270517057,-1.7788277579573055,-0.7617691479146192,-4.896050125665794,9.778213401574286e-07,1.295718009144721,0.0,0.0,557,151,1.0,1.4948178486282508e-05
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.GCA-900066575,GCA-900066575,4,-0.5683116226155074,0.3949472710289368,-1.3424082738322234,0.20578502860120873,-1.4389556892871116,0.15016307759524936,14.46924835996086,79.26637289396756,0.46943306251750283,557,151,0.75,0.2319592255536372
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.GCA-900066755,GCA-900066755,3,0.02487300745426388,0.1173899574320047,-0.20521130911246532,0.2549573240209931,0.2118836057051215,0.8321978409709094,2.453197689186253,18.473753305082496,0.008786534939835623,374,133,0.6666666666666666,0.8640305452703432
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Hungatella,Hungatella,4,0.4066833178268319,0.42799618676711,-0.43218920823670365,1.2455558438903676,0.9502031335810119,0.3420090467243122,11.425683325909732,73.74336471240214,0.5080297257758758,557,151,0.75,0.46086325445120085
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnoclostridium,Lachnoclostridium,4,-0.19790428056174889,0.21740694994011875,-0.6240219024443816,0.22821334132088386,-0.9102941769628728,0.3626673886550519,2.3986639605610582,0.0,0.0,557,151,0.75,0.4785194711420823
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospira,Lachnospira,4,-0.7857446533090041,0.24922983348717434,-1.2742351269438659,-0.2972541796741424,-3.152691001374197,0.0016177294964653827,3.0983093573220204,3.1730000456440117,0.008653795431038298,557,151,0.75,0.0068304134295205056
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae FCS020 group,Lachnospiraceae FCS020 group,4,-1.0171544307315323,0.34517011526394814,-1.6936878566488707,-0.340621004814194,-2.9468206711746308,0.0032105933611985622,9.242347944369932,67.54071564869531,0.3127309914309438,557,151,1.0,0.011296532196809756
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae ND3007 group,Lachnospiraceae ND3007 group,4,-1.3544148798868618,0.37796715939713055,-2.0952305123052377,-0.6135992474684859,-3.5834194749808317,0.00033912534280044056,9.65716046191828,68.9349678735266,0.38915003443968327,557,151,1.0,0.0020003640365634403
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae NK4A136 group,Lachnospiraceae NK4A136 group,4,-1.225354454215111,0.47493045316817695,-2.1562181424247377,-0.2944907660054841,-2.580071347375154,0.009877990439449525,12.941215537810137,76.8182517999569,0.6652046235680455,557,151,1.0,0.02645260898353254
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae UCG-004,Lachnospiraceae UCG-004,4,0.06596821653784185,0.2215708930524367,-0.3683107338449341,0.5002471669206179,0.29772961434167206,0.7659095388967555,1.2445647312840216,0.0,0.0,557,151,0.75,0.8120650706882283
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae UCG-010,Lachnospiraceae UCG-010,4,-0.0038364690815468638,0.2176381906634345,-0.43040732278187854,0.42273438461878476,-0.017627738357188203,0.9859358281035036,0.8025634874331394,0.0,0.0,557,151,0.5,0.9859358281035036
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lactonifactor,Lactonifactor,3,0.34451155993870297,0.16493992570941707,0.021229305548245536,0.6677938143291604,2.0887093192078083,0.036733897456743575,0.701320572291408,0.0,0.0,453,109,1.0,0.07346779491348715
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Marvinbryantia,Marvinbryantia,4,-1.033899689327006,0.3706911843953788,-1.7604544107419484,-0.30734496791206367,-2.7891132372445355,0.0052852581860260515,12.528320922099777,76.05425325026562,0.4105181992184558,557,151,1.0,0.015939667545157934
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Mediterraneibacter,Mediterraneibacter,4,-0.5529993850378571,0.3085486807691226,-1.1577547993453374,0.051756029269623305,-1.7922597616019278,0.0730913656765146,5.195472436049845,42.257416684883395,0.15866578859503622,557,151,0.75,0.12978840634147454
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.NA,Lachnospiraceae,4,-0.7279972374144552,0.22164622349623708,-1.16242383546708,-0.29357063936183053,-3.2845009760647446,0.0010216314429576984,4.046135687797182,25.855180560361408,0.051679375858639215,557,151,1.0,0.004621666051475302
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Oribacterium,Oribacterium,2,-0.029288142660311555,0.1835956981946264,-0.3891357111217793,0.3305594258011562,-0.15952521191026892,0.8732550964233948,0.4236165701989547,0.0,0.0,123,63,0.5,0.892034775916371
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Roseburia,Roseburia,4,-0.8707620015566385,0.24545610928802075,-1.3518559757611592,-0.38966802735211786,-3.5475262933255305,0.0003888669348417487,1.4996462554729184,0.0,0.0,557,151,1.0,0.0021109919319980642
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Sellimonas,Sellimonas,4,0.4375160579680048,0.36309489699444575,-0.2741499401411089,1.1491820560771184,1.2049633899831356,0.22821743528639382,6.817590213162188,55.99618184431011,0.28248494774755645,557,151,0.5,0.3211949089215913
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia,Shuttleworthia,3,0.0765688888740885,0.18287729671856562,-0.28187061269430014,0.4350083904424771,0.4186899645171497,0.6754427308760511,0.5360452624411458,0.0,0.0,453,109,0.6666666666666666,0.7418157159910388
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella,Tyzzerella,2,0.1471065725322523,0.2096160804213549,-0.2637409450936033,0.5579540901581079,0.7017904935372774,0.4828098281822425,0.6543036363675974,0.0,0.0,434,88,0.5,0.5805940971811777
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3,UC5-1-2E3,2,-0.18322725159471132,0.36724823151129243,-0.9030337853568444,0.5365792821674218,-0.49891935718981756,0.6178361966379977,3.626379385813668,72.42428622024539,0.20491298958863227,434,88,0.5,0.6946087417823643
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Eubacterium] eligens group,[Eubacterium] eligens group,4,-1.3270419118467098,0.34992294116956396,-2.012890876539055,-0.6411929471543645,-3.7923832813340987,0.00014920838564898604,5.988520968380372,49.9041580410235,0.23596063178177848,557,151,1.0,0.0010136359764930665
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Eubacterium] ruminantium group,[Eubacterium] ruminantium group,2,-1.7560371853574628,0.34991575926382945,-2.4418720735145687,-1.070202297200357,-5.0184569824803065,5.208815363375956e-07,0.04963895996857516,0.0,0.0,202,39,1.0,9.896749190414316e-06
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Eubacterium] ventriosum group,[Eubacterium] ventriosum group,4,-0.9527013658681667,0.34013372355210225,-1.619363464030287,-0.28603926770604626,-2.800961209958442,0.005095064300246627,6.839540256907057,56.13740270085573,0.24753882245975997,557,151,1.0,0.01586987241060425
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Eubacterium] xylanophilum group,[Eubacterium] xylanophilum group,4,-0.7588330898092435,0.18601777727258198,-1.1234279332635042,-0.3942382463549828,-4.079357902966898,4.516026400670138e-05,0.06927332867302653,0.0,0.0,557,151,1.0,0.00040859286482253633
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Ruminococcus] gauvreauii group,[Ruminococcus] gauvreauii group,4,-0.6243669288334663,0.38946037020954477,-1.387709254444174,0.13897539677724136,-1.6031590800818392,0.1088995371271199,6.901436720680371,56.53079030616326,0.33801704494306856,557,151,0.75,0.17944711121050044
meta,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Ruminococcus] gnavus group,[Ruminococcus] gnavus group,4,1.2326052270143857,0.6566108507473284,-0.05435204045037789,2.5195624944791493,1.87722335933298,0.060487487241969076,12.294446813859798,75.59873945187974,1.2694084482895078,557,151,0.75,0.1094535483426107
meta,IBD,Bacteria.Bacillota.Clostridia.Monoglobales.Monoglobaceae.Monoglobus,Monoglobus,4,-0.8673241922090309,0.21960272437880024,-1.2977455319914792,-0.43690285242658244,-3.9495147187379778,7.830979570242661e-05,1.092294904929356,0.0,0.0,557,151,1.0,0.0006469070079765676
meta,IBD,Bacteria.Bacillota.Clostridia.NA.NA.NA,Clostridia,4,-0.7184885527877499,0.16592391167067377,-1.0436994196622704,-0.3932776859132293,-4.3302291125694286,1.4895428115469576e-05,3.263009382695183,8.060331793405455,0.009655816971079256,557,151,1.0,0.00016647831423171878
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Butyricicoccaceae.Agathobaculum,Agathobaculum,4,-0.8816296252417487,0.3409880117281122,-1.5499661282288486,-0.2132931222546488,-2.5855150178849065,0.009723363685246364,6.244045134505771,51.95422301768073,0.2311863512981906,557,151,1.0,0.02645260898353254
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Butyricicoccaceae.UCG-009,UCG-009,3,-0.06920680707082945,0.2664582265145964,-0.5914649310394384,0.4530513168977795,-0.25972854347973506,0.7950731735140566,6.300266080925687,68.2553089931379,0.13179344334664633,374,133,0.6666666666666666,0.8300214448773119
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Ethanoligenenaceae.Acetanaerobacterium,Acetanaerobacterium,2,0.22240934984867036,0.13749360932579308,-0.047078124429884044,0.4918968241272248,1.6175977264635495,0.10574931938566844,0.013066325674342318,0.0,0.0,270,91,1.0,0.1778085901174956
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.NA.NA,Oscillospirales,3,-0.4246382364394702,0.4173357348596706,-1.2426162767644247,0.3933398038854842,-1.0174979062894172,0.30891662777472595,7.7161055445401106,74.0801886592234,0.36988554818337416,453,109,0.6666666666666666,0.4253199947623038
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.Colidextribacter,Colidextribacter,4,-0.14979031307329257,0.20347307954395594,-0.5485975489794462,0.24901692283286106,-0.7361677201181478,0.46162863425010636,0.5696187558318715,0.0,0.0,557,151,0.75,0.5622400032533347
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.Flavonifractor,Flavonifractor,4,0.8674252552896585,0.3918976484312491,0.09930586436441036,1.6355446462149068,2.213397448956195,0.02687025639081201,9.418954720932458,68.14933197063925,0.4013708047480637,557,151,0.75,0.06077796088397955
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.Incertae Sedis,Incertae Sedis,4,-0.9968440309555389,0.22166964751940174,-1.4313165400935663,-0.5623715218175114,-4.496980268208753,6.89253818957943e-06,2.106476101977049,0.0,0.0,557,151,1.0,8.730548373467278e-05
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.Intestinimonas,Intestinimonas,4,-0.6107499511355036,0.21633635902843185,-1.03476921483123,-0.18673068743977717,-2.823149811147724,0.004755434493235368,0.12295554670455672,0.0,0.0,557,151,1.0,0.015314111079910505
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.NA,Oscillospiraceae,4,-0.0675249407330551,0.11372055272753201,-0.2904172240790178,0.15536734261290763,-0.5937795685432607,0.5526595561572172,0.7453632145365493,0.0,0.0,557,151,0.5,0.6442043906127072
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.NK4A214 group,NK4A214 group,4,-1.5274722140216108,0.3571163192195837,-2.227420199691995,-0.8275242283512267,-4.27724002464978,1.8922474303739594e-05,6.975201212478746,56.99048803591569,0.2768422413217794,557,151,1.0,0.00018922474303739592
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.Oscillibacter,Oscillibacter,4,-0.32209614720348556,0.19324481933468915,-0.7008559930994762,0.05666369869250515,-1.6667776570280683,0.09555862458078546,2.5562874323939972,0.0,0.0,557,151,0.75,0.16505580609408396
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.Oscillospira,Oscillospira,4,0.32913110566337433,0.14036754895511955,0.05401070971134003,0.6042515016154086,2.3447806000274976,0.019038278882776375,0.1122285852207169,0.0,0.0,557,151,1.0,0.04536852792541905
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.UCG-002,UCG-002,4,-1.8974024793852655,0.27387419510494054,-2.434195901790949,-1.3606090569795821,-6.9280075059946284,4.2680910500603834e-12,3.1853734874751556,5.819521265058605,0.019414391461720474,557,151,1.0,2.7031243317049094e-10
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.UCG-003,UCG-003,4,-0.9375872019973138,0.17645613104524321,-1.2834412188459905,-0.5917331851486372,-5.313429442453984,1.0758110224594936e-07,1.8659220989361165,0.0,0.0,557,151,1.0,2.555051178341297e-06
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.UCG-005,UCG-005,4,-1.6084160072589206,0.22663412511796924,-2.0526188924901403,-1.164213122027701,-7.096971854621171,1.2752001528969595e-12,2.302758481626853,0.0,0.0,557,151,1.0,1.2114401452521116e-10
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Acutalibacter,Acutalibacter,4,-0.51725653200246,0.17775023122270286,-0.8656469851989577,-0.16886607880596244,-2.9100188981154713,0.0036140690260771297,0.3653414155486905,0.0,0.0,557,151,1.0,0.012361081279481129
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum,Anaerofilum,3,-0.1646527021953319,0.20748176620294492,-0.5713169639531039,0.24201155956244014,-0.7935767330719535,0.42744188197514266,4.390524687646292,54.44735783794952,0.06689219784832802,453,109,0.6666666666666666,0.538717176787918
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus,Anaerotruncus,4,0.08029821218764706,0.1963919849181967,-0.3046300782520185,0.4652265026273126,0.4088670534140878,0.6826372284847169,5.7236157024800125,47.58557953672334,0.07007890501421996,557,151,0.75,0.7454084678856104
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella,Angelakisella,3,-0.5056998807340181,0.316025559861202,-1.125109978061974,0.11371021659393787,-1.6001866461564715,0.10955718368641079,6.767070577826676,70.44511392339692,0.19443773170059872,453,109,0.6666666666666666,0.17944711121050044
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352,CAG-352,3,-0.41909792641935545,0.3526796664616309,-1.110350072684152,0.27215421984544114,-1.1883246080617194,0.23470554632201202,4.331380050838792,53.825340272029685,0.18794327545817,374,133,1.0,0.327897454420458
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Candidatus Soleaferrea,Candidatus Soleaferrea,4,0.04137678654811848,0.12001378057530464,-0.1938502233794786,0.2766037964757156,0.3447669621752806,0.7302695722974317,0.12042914435447585,0.0,0.0,557,151,0.75,0.7903677349986339
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.DTU089,DTU089,4,0.04772843638278702,0.13943721473747792,-0.2255685045026697,0.3210253772682437,0.3422933861139338,0.7321301124197872,0.3074528822557764,0.0,0.0,557,151,0.75,0.7903677349986339
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Faecalibacterium,Faecalibacterium,4,-0.9530040026206256,0.44297160026570187,-1.8212283391414013,-0.08477966609984988,-2.151388490930339,0.03144554884123184,8.421466224616523,64.37674960649021,0.48873053323942306,557,151,0.75,0.06745401993729835
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Fournierella,Fournierella,4,-0.24479284821448416,0.3238861531247724,-0.8796097083390382,0.3900240119100698,-0.755799054244166,0.4497696838779842,12.688288296662412,76.35614883696223,0.2986474202224259,557,151,0.75,0.5549106489403701
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Gemmiger,Gemmiger,4,-2.291040683008908,0.5352118680531898,-3.3400559443931597,-1.242025421624656,-4.280623842185096,1.8637014068442176e-05,9.250766040354604,67.57025324267089,0.7577808020721999,557,151,1.0,0.00018922474303739592
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Hydrogenoanaerobacterium,Hydrogenoanaerobacterium,3,0.29683152803047824,0.1841901581003713,-0.06418118184624949,0.657844237907206,1.6115493416794016,0.10706004187893572,3.243063366242063,38.32991298231946,0.04103356224458648,453,109,0.6666666666666666,0.17843340313155956
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Incertae Sedis,Incertae Sedis,4,-0.9864874713828552,0.1848181459906323,-1.3487310375244945,-0.6242439052412159,-5.337611553753257,9.41789590057002e-08,0.6799309313874634,0.0,0.0,557,151,1.0,2.555051178341297e-06
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.NA,Ruminococcaceae,4,-1.094539690087927,0.5805650482780523,-2.2324471847129095,0.043367804537055576,-1.8853006968544113,0.059389252133662127,15.521961538498713,80.67254584699764,0.9794764625011827,557,151,0.75,0.10849959524419042
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Negativibacillus,Negativibacillus,4,0.3781284901170907,0.2954144240420736,-0.20088378100537352,0.9571407612395549,1.2799933224087827,0.20054748439343306,6.110084505525318,50.90084274142011,0.16930668046152103,557,151,0.75,0.2931078618057868
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Paludicola,Paludicola,3,-0.35012857007213943,0.37507266843021736,-1.0852710001953654,0.38501386005108656,-0.9334952918257791,0.35056430023149454,8.839002275789953,77.37301182195637,0.29427608998404303,453,109,0.6666666666666666,0.46844020531976127
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Phocea,Phocea,3,0.0932108928130474,0.11051175440939777,-0.12339214582937222,0.309813931455467,0.843447769978764,0.3989780649756891,0.07548231967622962,0.0,0.0,453,109,1.0,0.512319836153058
meta,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Ruminococcus,Ruminococcus,4,-1.806494346048651,0.27430836815785264,-2.344138747638042,-1.2688499444592596,-6.585633381075313,4.529502516874965e-11,0.9217098132334922,0.0,0.0,557,151,1.0,2.0690982719972704e-09
