analysis,method,disease_category,taxon,genus,effect,se,stat,p,q,ci_low,ci_high,n_case,n_control,k_projects,n_taxa_tested,converged
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.DTU089,DTU089,-0.16533466773323444,0.15650852907277876,-1.0563939787355063,0.2907882557729905,0.7727362661791959,-0.47209138471588086,0.14142204924941196,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Pseudomonadota.Gammaproteobacteria.Pseudomonadales.Moraxellaceae.Acinetobacter,Acinetobacter,-0.000670220373218379,0.10325603221983805,-0.00649085926322872,0.9948210799732836,0.9948210799732836,-0.20305204352410094,0.2017116027776642,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.GCA-900066575,GCA-900066575,-0.12675032692495625,0.11697376190482675,-1.0835791280106388,0.2785514492616391,0.7727362661791959,-0.35601890025841665,0.10251824640850418,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae UCG-010,Lachnospiraceae UCG-010,0.13731889343956266,0.1661316378578319,0.8265667828849921,0.4084826511864932,0.8220538355573326,-0.18829911676178784,0.46293690364091317,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Oscillospirales.Butyricicoccaceae.UCG-009,UCG-009,-0.05477392529586642,0.08381298552311131,-0.6535255241654957,0.5134175399241063,0.8732170327339118,-0.21904737692116458,0.10949952632943175,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Thermodesulfobacteriota.Desulfovibrionia.Desulfovibrionales.Desulfovibrionaceae.Desulfovibrio,Desulfovibrio,0.41690683928629746,0.17124369250029797,2.434582162993081,0.014908994636830781,0.26090740614453867,0.08126920198571341,0.7525444765868815,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Coriobacteriales Incertae Sedis.Incertae Sedis,Incertae Sedis,-0.02422099787982061,0.1449649963113125,-0.16708169900412365,0.8673057656723823,0.9741090977580703,-0.3083523906499931,0.25991039489035184,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae NK4B4 group,Lachnospiraceae NK4B4 group,-0.09038618778674726,0.1142362091172699,-0.7912218768915971,0.42881452745879467,0.8351355062641516,-0.31428915765659626,0.13351678208310172,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Clostridia vadinBB60 group.Incertae Sedis.Incertae Sedis,Incertae Sedis,-0.11247701295800991,0.12718142034370034,-0.8843824251533547,0.3764898069496909,0.8148889887203902,-0.36175259683166255,0.13679857091564274,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Pseudomonadota.Alphaproteobacteria.Rhodospirillales.Incertae Sedis.Incertae Sedis,Incertae Sedis,0.13802536332679838,0.1623768160610372,0.8500312216672289,0.3953077281724976,0.8148889887203902,-0.18023319615283456,0.4562839228064313,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Pseudomonadota.Gammaproteobacteria.Burkholderiales.Sutterellaceae.Sutterella,Sutterella,-0.045806159612010816,0.14972166086159763,-0.3059421018202164,0.759648729272544,0.9500415974468729,-0.3392606149007422,0.24764829567672056,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Actinomycetota.Actinobacteria.Mycobacteriales.Corynebacteriaceae.Corynebacterium,Corynebacterium,0.09948592291158821,0.10239780966477405,0.9715629976586545,0.3312679982589497,0.8148889887203902,-0.10121378403136892,0.30018562985454533,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Bacilli.Izemoplasmatales.Incertae Sedis.Incertae Sedis,Incertae Sedis,-0.0639878679212238,0.10040562763774792,-0.6372936400744861,0.5239335928486089,0.8747916545596529,-0.2607828980912097,0.13280716224876213,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae ND3007 group,Lachnospiraceae ND3007 group,0.13126515254251028,0.18631571362580354,0.704530766557582,0.4811022969368064,0.8684218429991075,-0.23391364616406465,0.49644395124908525,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.Oscillibacter,Oscillibacter,-0.22860262404106885,0.1637865126968705,-1.395735340333898,0.1627942079432675,0.6530852994009175,-0.5496241889269351,0.09241894084479735,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Peptococcales.Peptococcaceae.Incertae Sedis,Incertae Sedis,0.06839146065805965,0.12272166610671931,0.5572892124735833,0.5773298449138569,0.9135388781789552,-0.17214300491111018,0.3089259262272295,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Paraprevotella,Paraprevotella,-0.039642389866648926,0.17382186202607738,-0.2280633138120545,0.8195970198875202,0.9561965232021069,-0.3803332394377606,0.30104845970446276,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Thermodesulfobacteriota.Desulfovibrionia.Desulfovibrionales.Desulfovibrionaceae.Incertae Sedis,Incertae Sedis,0.00747708306869669,0.08978603843299127,0.08327667863725778,0.9336315436225361,0.9831296810369236,-0.1685035522599662,0.18345771839735955,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Defluviitaleaceae.Defluviitaleaceae UCG-011,Defluviitaleaceae UCG-011,0.0789511788935801,0.10313145873399197,0.7655392434351159,0.443950507439993,0.8444710739347693,-0.12318648022504418,0.28108883801220436,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Marinifilaceae.Odoribacter,Odoribacter,-0.014792265700466614,0.18416016133901889,-0.08032283200075861,0.9359804995700519,0.9831296810369236,-0.37574618192494363,0.34616165052401043,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Porphyromonadaceae.Porphyromonas,Porphyromonas,0.7918682237239649,0.160516652848826,4.933246549002885,8.087396427960444e-07,0.00014152943748930777,0.477255584140266,1.106480863307664,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Prevotella,Prevotella,0.12137620354426107,0.09811254355239217,1.2371119853746946,0.216045510781398,0.7133578186178235,-0.07092438181842758,0.3136767889069497,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Enterocloster,Enterocloster,-0.04143423113562533,0.1675993839541681,-0.24722185820776035,0.804736529834947,0.9561965232021069,-0.3699290236857948,0.2870605614145441,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Tannerellaceae.Incertae Sedis,Incertae Sedis,-0.22602352978066356,0.18244128385703565,-1.2388836835733943,0.21538857701722547,0.7133578186178235,-0.5836084461404534,0.13156138657912628,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Eubacteriales.Anaerofustaceae.Anaerofustis,Anaerofustis,0.013307873048632984,0.0764952568500392,0.1739699112942604,0.8618891089204465,0.9741090977580703,-0.13662283037744385,0.16323857647470982,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.Incertae Sedis,Incertae Sedis,-0.07626576711246522,0.16202409958264816,-0.4707063165844795,0.637850473015017,0.9135388781789552,-0.3938330022944556,0.24130146806952515,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Prevotellaceae UCG-001,Prevotellaceae UCG-001,-0.0011010627177360471,0.14629346800307286,-0.007526396993425021,0.9939948607356986,0.9948210799732836,-0.28783626000375884,0.2856341345682868,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella,Angelakisella,-0.12131287411540781,0.11018936644521331,-1.1009490119513952,0.27091884906353303,0.7727362661791959,-0.3372840323480259,0.09465828411721028,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Pseudomonadota.Gammaproteobacteria.Pseudomonadales.Pseudomonadaceae.Pseudomonas,Pseudomonas,0.14689022216558184,0.15456000678906706,0.9503766544604749,0.34192090190456603,0.8148889887203902,-0.1560473911409896,0.44982783547215327,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelotrichaceae.Holdemania,Holdemania,-0.029441141966020823,0.10249883287560653,-0.28723392393892766,0.7739332126620908,0.950942802595719,-0.2303388544022096,0.17145657047016796,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Negativicutes.Acidaminococcales.Acidaminococcaceae.Acidaminococcus,Acidaminococcus,0.13388994034881488,0.15627182664467076,0.8567759347515174,0.3915687279708866,0.8148889887203902,-0.17240283987473984,0.4401827205723696,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Anaerovoracaceae.[Eubacterium] brachy group,[Eubacterium] brachy group,0.023984805763306534,0.11274410114270922,0.21273667997004161,0.8315323550866118,0.9573563298694544,-0.19699363247640353,0.24496324400301658,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Marinifilaceae.Butyricimonas,Butyricimonas,0.16381564739563453,0.1454612976188958,1.1261802972831065,0.2600892114454031,0.7727362661791959,-0.12128849593740126,0.44891979072867033,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Fusobacteriota.Fusobacteriia.Fusobacteriales.Fusobacteriaceae.Fusobacterium,Fusobacterium,0.3874226537714662,0.1203728535776186,3.2185218033536858,0.0012885317417817787,0.07516435160393709,0.15149186075933374,0.6233534467835986,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Actinomycetota.Actinobacteria.Mycobacteriales.Corynebacteriaceae.Lawsonella,Lawsonella,0.1537559074469489,0.10362909845404893,1.4837136454982007,0.1378849046582443,0.6521583328430474,-0.04935712552298699,0.3568689404168848,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Christensenellales.Christensenellaceae.Incertae Sedis,Incertae Sedis,-0.14175659562182522,0.15458196096918445,-0.9170319404221043,0.359125903121728,0.8148889887203902,-0.4447372391214267,0.1612240478777763,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Faecalicatena,Faecalicatena,-0.10533964742450265,0.11695482158289988,-0.9006866583079333,0.3677549443172299,0.8148889887203902,-0.3345710977269864,0.12389180287798111,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus,Anaerotruncus,0.041217085263324946,0.10434997711583273,0.3949889247946102,0.6928510615541725,0.9294135141273498,-0.1633088698837072,0.2457430404103571,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Sellimonas,Sellimonas,0.036252926525265974,0.15600403331072824,0.2323845464498827,0.8162393505762118,0.9561965232021069,-0.26951497876376135,0.34202083181429327,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.Oscillospira,Oscillospira,-0.1698487100556193,0.12510815431463862,-1.357615025064323,0.17458587281889226,0.6641853857240467,-0.415060692512311,0.07536327240107238,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Pseudomonadota.Gammaproteobacteria.Burkholderiales.Sutterellaceae.Parasutterella,Parasutterella,-0.24898953998094553,0.1817027675320949,-1.3703123147916032,0.1705894305043708,0.663403340850331,-0.6051269643438515,0.10714788438196049,629,260,3,175,True
pooled,mixedlm,cancer_other,NA.NA.NA.NA.NA.NA,NA.NA.NA.NA.NA.NA,-0.019448608252778457,0.03107728031653449,-0.6258143587433208,0.5314367126441226,0.8747916545596529,-0.08036007767318605,0.041462861167629136,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Pseudomonadota.Gammaproteobacteria.Burkholderiales.Neisseriaceae.Neisseria,Neisseria,0.07618182277589716,0.10662553176362001,0.7144801204348126,0.47493034452577143,0.8684218429991075,-0.13280421948079804,0.2851678650325924,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelotrichaceae.Faecalitalea,Faecalitalea,0.1343600921528857,0.1458112705789256,0.9214657524032648,0.3568073136696065,0.8148889887203902,-0.15142999818180847,0.42015018248757985,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia,Shuttleworthia,-0.05687134383970657,0.13266137010482626,-0.4286955863245496,0.6681447730684911,0.9279788514840154,-0.316887629245166,0.20314494156575288,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae AC2044 group,Lachnospiraceae AC2044 group,-0.11274563248800742,0.10590637211326862,-1.0645783651943446,0.28706677448943463,0.7727362661791959,-0.3203221218300139,0.09483085685399906,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Anaerovoracaceae.NA,Anaerovoracaceae,-0.03689769184806979,0.09674789761901097,-0.3813797793660727,0.7029214630086444,0.9294135141273498,-0.2265235711813313,0.1527281874851917,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Eggerthellaceae.Asaccharobacter,Asaccharobacter,-0.27850324705965646,0.12890501371065813,-2.160530758600193,0.0307316051196375,0.4223712852365875,-0.5311570739325464,-0.025849420186766503,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Pseudomonadota.NA.NA.NA.NA,Bacteria.Pseudomonadota.NA.NA.NA.NA,0.06165905289899596,0.09446787783331514,0.6526986136789368,0.5139505964091023,0.8732170327339118,-0.12349798765430173,0.24681609345229363,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Frisingicoccus,Frisingicoccus,0.3380287048190709,0.16343730012159727,2.0682469948266258,0.03861680322163086,0.4223712852365875,0.017691596580740265,0.6583658130574015,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Negativibacillus,Negativibacillus,0.09104327248220494,0.14851903373923359,0.6130074387775555,0.5398714210996715,0.8747916545596529,-0.20005403364669289,0.3821405786111028,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella,Tyzzerella,0.16956222455643616,0.11558285535728105,1.4670188241352762,0.14237093465247266,0.6530852994009175,-0.0569801719438347,0.396104621056707,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Eisenbergiella,Eisenbergiella,0.038711804225117025,0.16419424912796807,0.23576833190391588,0.8136124429513468,0.9561965232021069,-0.28310892406570043,0.3605325325159344,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.Flavonifractor,Flavonifractor,-0.23028042260223003,0.16487359514035543,-1.3967089296875848,0.162501117815118,0.6530852994009175,-0.5534326690773267,0.09287182387286663,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Barnesiellaceae.Coprobacter,Coprobacter,0.16157317638237176,0.1664526422623144,0.9706855606878679,0.331704884388193,0.8148889887203902,-0.16467400245176447,0.487820355216508,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Campylobacterota.Campylobacteria.Campylobacterales.Helicobacteraceae.Helicobacter,Helicobacter,-0.07938529712826506,0.14772603516407806,-0.5373818977818804,0.5910038448291657,0.9135388781789552,-0.36892832604985804,0.21015773179332795,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3,UC5-1-2E3,0.07675131767040018,0.10860596551747362,0.7066952289840069,0.4797558951018295,0.8684218429991075,-0.13611637474384813,0.28961901008464846,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Oscillospirales.NA.NA,Oscillospirales,0.014889824138524216,0.11337715175485372,0.1313300246836266,0.8955142412184541,0.9826775494053449,-0.20732939330098907,0.2371090415780375,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.Ruminiclostridium,Ruminiclostridium,0.14780109989601875,0.11066100374322947,1.335620452521529,0.18167336166155212,0.6764433678887579,-0.06909446744071102,0.3646966672327485,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Peptostreptococcales-Tissierellales.Anaerovoracaceae.Incertae Sedis,Incertae Sedis,0.00218012396931078,0.11391252730695553,0.01913857958252552,0.9847305550031208,0.9948210799732836,-0.22108842955232205,0.2254486774909436,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Christensenellales.Christensenellaceae.Christensenella,Christensenella,0.011485335698510336,0.09529029457406778,0.12052996320189723,0.9040633454529173,0.9826775494053449,-0.1752836416666625,0.19825431306368319,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Christensenellales.Christensenellaceae.NA,Christensenellaceae,0.0070295528014716335,0.16326685585158623,0.04305560222132089,0.9656572107498016,0.9948210799732836,-0.3129734846676374,0.3270325902705806,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.[Clostridium] methylpentosum group,[Clostridium] methylpentosum group,-0.10232691704011021,0.09472416787111863,-1.0802619789633396,0.28002553561562427,0.7727362661791959,-0.28798628606750276,0.08333245198728231,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Synergistota.Synergistia.Synergistales.Synergistaceae.Cloacibacillus,Cloacibacillus,0.029512612695903717,0.12094968888510697,0.2440073469220616,0.8072251298558344,0.9561965232021069,-0.20754877751890594,0.26657400291071337,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Cyanobacteriota.Cyanobacteriia.Chloroplast.Incertae Sedis.Incertae Sedis,Incertae Sedis,-0.15618412721057762,0.10003803071687525,-1.5612475184823003,0.11846536112715446,0.6367233236019552,-0.35225866741565315,0.03989041299449789,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnotalea,Lachnotalea,-0.08234016006093636,0.0840498018066743,-0.9796591817114532,0.3272543811269021,0.8148889887203902,-0.247077771602018,0.08239745148014527,629,260,3,175,True
pooled,mixedlm,cancer_other,Bacteria.Deinococcota.Deinococci.Deinococcales.Deinococcaceae.Deinococcus,Deinococcus,0.06694246775131948,0.10198181815720565,0.6564157117509635,0.5115566839148171,0.8732170327339118,-0.1329418958368036,0.26682683133944257,629,260,3,175,True
pooled,combat_ols,IBD,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Collinsella,Collinsella,-0.5324905701113113,0.2833930958535218,-1.878982155537555,0.06065867855924501,0.08381084594826982,-1.087941037984214,0.022959897761591463,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Eggerthellaceae.Adlercreutzia,Adlercreutzia,0.09073175235702438,0.1232026824164878,0.7364429944009243,0.46170577561197945,0.5247594403866009,-0.1507455051792917,0.33220900989334046,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Eggerthellaceae.Senegalimassilia,Senegalimassilia,-0.4090859301133062,0.1648752066208767,-2.48118524608725,0.013326386457008576,0.022334036562208816,-0.7322413350902246,-0.08593052513638783,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelotrichaceae.Holdemanella,Holdemanella,-0.828876132746651,0.20970819770210955,-3.952521369355667,8.511382737320784e-05,0.0003277787820117153,-1.2399042002427856,-0.41784806525051627,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Bacillota.Bacilli.Lactobacillales.Lactobacillaceae.Limosilactobacillus,Limosilactobacillus,0.45760769069909285,0.16520855971196033,2.769878821635682,0.0057550530690794865,0.0107388103660143,0.1337989136636506,0.7814164677345351,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Bacillota.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus,Streptococcus,0.5339335728033215,0.16571740991806957,3.221952196014272,0.0013316664638400404,0.0030128953744380915,0.2091274493639052,0.8587396962427378,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Bacillota.Bacilli.RF39.Incertae Sedis.Incertae Sedis,Incertae Sedis,-1.025399558407546,0.1638697384623128,-6.257406449961291,6.786634872004482e-10,1.0236507598606761e-08,-1.346584245793679,-0.7042148710214129,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Bacillota.Clostridia.Christensenellales.Christensenellaceae.Christensenellaceae R-7 group,Christensenellaceae R-7 group,-2.1503631418602356,0.24286854210845096,-8.854020875622535,6.7558076136238556e-18,1.2228011780659178e-15,-2.6263854843927996,-1.6743407993276718,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Bacillota.Clostridia.Clostridia UCG-014.Incertae Sedis.Incertae Sedis,Incertae Sedis,-1.4804612310763057,0.2344709994548831,-6.31404836640011,4.805021951836459e-10,7.906445211658174e-09,-1.9400243900078764,-1.020898072144735,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Bacillota.Clostridia.Clostridiales.Clostridiaceae.Clostridium,Clostridium,-0.2799405776413208,0.24345767306800514,-1.1498531720671004,0.2505937021951142,0.310667534913121,-0.7571176168546109,0.19723646157196928,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Agathobacter,Agathobacter,-0.987317527074314,0.28084278419820896,-3.5155524109086596,0.0004668779070701813,0.0012427191349956297,-1.5377693841028035,-0.43686567004582444,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Blautia,Blautia,-0.10028627990402349,0.15352903906513762,-0.653207240237302,0.5138353450041124,0.5705778984401494,-0.4012031964716932,0.20063063666364622,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Coprococcus,Coprococcus,-1.5719524366699096,0.2645456155982822,-5.94208463109421,4.419656372352216e-09,6.153521564582701e-08,-2.090461843242543,-1.0534430300972764,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Dorea,Dorea,-1.0324685833530955,0.26537247753770227,-3.89063927402347,0.0001094369695447722,0.00040424676505313817,-1.552598639326992,-0.5123385273791992,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae NK4A136 group,Lachnospiraceae NK4A136 group,-1.1398487401076391,0.21802816931637925,-5.2279884002218635,2.2597042340523065e-07,1.63602586545387e-06,-1.5671839519677424,-0.7125135282475359,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Mediterraneibacter,Mediterraneibacter,-0.6342692980715117,0.2211099920197239,-2.8685691328455762,0.004246423037440981,0.008446182085459532,-1.0676448824301705,-0.20089371371285286,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Roseburia,Roseburia,-0.8851188862593828,0.24382287673959663,-3.6301716151298296,0.0003037000879676473,0.0008866083213249057,-1.3630117246689921,-0.40722604784977345,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Eubacterium] eligens group,[Eubacterium] eligens group,-1.2414275737596805,0.2260906871383254,-5.490839049908137,5.584490040065497e-08,5.053963486259275e-07,-1.6845653205507982,-0.7982898269685628,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Eubacterium] ruminantium group,[Eubacterium] ruminantium group,-0.5508652539891165,0.14250678466986635,-3.8655370357647203,0.00012106680719242039,0.00042175017313057013,-0.8301785519420545,-0.27155195603617843,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Bacillota.Clostridia.NA.NA.NA,Clostridia,-0.7740012916669962,0.15351378322876244,-5.041900964121239,5.864839065419084e-07,4.0828302724648235e-06,-1.0748883067953705,-0.47311427653862176,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.Colidextribacter,Colidextribacter,-0.18459783194950216,0.1935774415697572,-0.9536123137725262,0.3406062987409122,0.40293947759545823,-0.5640096174262262,0.19481395352722194,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Oscillospiraceae.UCG-002,UCG-002,-1.9202722405395236,0.24865237115991773,-7.722718394285989,3.907865741234634e-14,3.5366184958173437e-12,-2.4076308880129624,-1.4329135930660848,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352,CAG-352,-0.2825822746418838,0.1687106360628595,-1.6749523399141069,0.09438642277120311,0.1284506956510358,-0.6132551213250884,0.048090572041320834,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Faecalibacterium,Faecalibacterium,-1.0775814662609258,0.27868225388386386,-3.866702853314764,0.00012050177458911226,0.00042175017313057013,-1.623798683873299,-0.5313642486485526,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Gemmiger,Gemmiger,-2.1096997873022367,0.2885720218149939,-7.310825817531208,7.213156003691317e-13,2.758558089975367e-11,-2.6753009500596248,-1.5440986245448487,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.NA,Ruminococcaceae,-0.8757030303243936,0.23611090485884148,-3.7088631329752904,0.0002245355718366766,0.0007526099722673789,-1.338480403847723,-0.41292565680106424,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Ruminococcus,Ruminococcus,-1.8705038365350446,0.2785197277641816,-6.715875573879534,3.847234563427787e-11,7.737216177560327e-10,-2.4164025029528404,-1.3246051701172488,557,151,4,181,
pooled,combat_ols,IBD,Bacteria.Bacillota.Clostridia.Oscillospirales.Ruminococcaceae.Subdoligranulum,Subdoligranulum,0.07067958957650171,0.15746293552344742,0.4488649302868927,0.6536668376730386,0.6959629271695292,-0.23794776404945522,0.37930694320245867,557,151,4,181,
